Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
CDS,cde_fo,EURINR,1001,FUTCUR,XX,-1,EURINR,EURINR16MAY25F,EURINR 16th MAY FUT,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1002,OPTCUR,CE,97,EURINR,EURINR25APR25C97,EURINR 25th APR 97 CE,2025-04-25,1,0.0025
CDS,cde_fo,JPYINR,1003,OPTCUR,CE,63,JPYINR,JPYINR13JUN25C63,JPYINR 13th JUN 63 CE,2025-06-13,1,0.0025
CDS,cde_fo,GBPINR,1004,OPTCUR,CE,101.5,GBPINR,GBPINR17APR25C101.5,GBPINR 17th APR 101.5 CE,2025-04-17,1,0.0025
CDS,cde_fo,EURINR,1005,FUTCUR,XX,-1,EURINR,EURINR29OCT25F,EURINR OCT FUT,2025-10-29,1,0.0025
CDS,cde_fo,GBPINR,1006,FUTCUR,XX,-1,GBPINR,GBPINR16MAY25F,GBPINR 16th MAY FUT,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1007,FUTCUR,XX,-1,EURINR,EURINR25FEB26F,EURINR FEB26 FUT,2026-02-25,1,0.0025
CDS,cde_fo,11NSETEST,1009,FUTCUR,XX,-1,11NSETEST,11NSETEST29DEC36F,11NSETEST DEC36 FUT,2036-12-29,1,0.0025
CDS,cde_fo,EURINR,1010,OPTCUR,CE,84.25,EURINR,EURINR25APR25C84.25,EURINR 25th APR 84.25 CE,2025-04-25,1,0.0025
CDS,cde_fo,EURINR,1011,FUTCUR,XX,-1,EURINR,EURINR28APR25F,EURINR APR FUT,2025-04-28,1,0.0025
CDS,cde_fo,EURUSD,1013,FUTCUR,XX,-1,EURUSD,EURUSD25FEB26F,EURUSD FEB26 FUT,2026-02-25,1,0.0001
CDS,cde_fo,GBPINR,1014,OPTCUR,CE,106.5,GBPINR,GBPINR30MAY25C106.5,GBPINR 30th MAY 106.5 CE,2025-05-30,1,0.0025
CDS,cde_fo,EURINR,1015,OPTCUR,PE,84.25,EURINR,EURINR25APR25P84.25,EURINR 25th APR 84.25 PE,2025-04-25,1,0.0025
CDS,cde_fo,EURINR,1016,OPTCUR,PE,97,EURINR,EURINR25APR25P97,EURINR 25th APR 97 PE,2025-04-25,1,0.0025
CDS,cde_fo,EURINR,1017,OPTCUR,CE,84.5,EURINR,EURINR25APR25C84.5,EURINR 25th APR 84.5 CE,2025-04-25,1,0.0025
CDS,cde_fo,EURINR,1021,OPTCUR,PE,84.5,EURINR,EURINR25APR25P84.5,EURINR 25th APR 84.5 PE,2025-04-25,1,0.0025
CDS,cde_fo,GBPINR,1022,OPTCUR,PE,106.5,GBPINR,GBPINR30MAY25P106.5,GBPINR 30th MAY 106.5 PE,2025-05-30,1,0.0025
CDS,cde_fo,GBPINR,1024,FUTCUR,XX,-1,GBPINR,GBPINR25FEB26F,GBPINR FEB26 FUT,2026-02-25,1,0.0025
CDS,cde_fo,GBPINR,1025,OPTCUR,PE,101.5,GBPINR,GBPINR17APR25P101.5,GBPINR 17th APR 101.5 PE,2025-04-17,1,0.0025
CDS,cde_fo,GBPUSD,1027,FUTCUR,XX,-1,GBPUSD,GBPUSD25FEB26F,GBPUSD FEB26 FUT,2026-02-25,1,0.0001
CDS,cde_fo,EURINR,1028,OPTCUR,CE,97,EURINR,EURINR02MAY25C97,EURINR 2nd MAY 97 CE,2025-05-02,1,0.0025
CDS,cde_fo,EURINR,1029,OPTCUR,PE,97,EURINR,EURINR02MAY25P97,EURINR 2nd MAY 97 PE,2025-05-02,1,0.0025
CDS,cde_fo,EURUSD,1031,FUTCUR,XX,-1,EURUSD,EURUSD29OCT25F,EURUSD OCT FUT,2025-10-29,1,0.0001
CDS,cde_fo,GBPINR,1032,OPTCUR,CE,102.5,GBPINR,GBPINR25APR25C102.5,GBPINR 25th APR 102.5 CE,2025-04-25,1,0.0025
CDS,cde_fo,GBPINR,1033,OPTCUR,PE,102.5,GBPINR,GBPINR25APR25P102.5,GBPINR 25th APR 102.5 PE,2025-04-25,1,0.0025
CDS,cde_fo,EURUSD,1034,OPTCUR,CE,1.17,EURUSD,EURUSD28APR25C1.17,EURUSD APR 1.17 CE,2025-04-28,1,0.0001
CDS,cde_fo,JPYINR,1036,OPTCUR,CE,52.5,JPYINR,JPYINR23MAY25C52.5,JPYINR 23rd MAY 52.5 CE,2025-05-23,1,0.0025
CDS,cde_fo,EURINR,1037,FUTCUR,XX,-1,EURINR,EURINR13JUN25F,EURINR 13th JUN FUT,2025-06-13,1,0.0025
CDS,cde_fo,JPYINR,1038,OPTCUR,PE,52.5,JPYINR,JPYINR23MAY25P52.5,JPYINR 23rd MAY 52.5 PE,2025-05-23,1,0.0025
CDS,cde_fo,EURINR,1039,OPTCUR,CE,83.5,EURINR,EURINR25APR25C83.5,EURINR 25th APR 83.5 CE,2025-04-25,1,0.0025
CDS,cde_fo,JPYINR,1040,FUTCUR,XX,-1,JPYINR,JPYINR16MAY25F,JPYINR 16th MAY FUT,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1041,OPTCUR,PE,83.5,EURINR,EURINR25APR25P83.5,EURINR 25th APR 83.5 PE,2025-04-25,1,0.0025
CDS,cde_fo,EURINR,1042,OPTCUR,CE,85,EURINR,EURINR16MAY25C85,EURINR 16th MAY 85 CE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,1043,FUTCUR,XX,-1,USDINR,USDINR16MAY25F,USDINR 16th MAY FUT,2025-05-16,1,0.0025
CDS,cde_fo,EURUSD,1044,OPTCUR,PE,1.17,EURUSD,EURUSD28APR25P1.17,EURUSD APR 1.17 PE,2025-04-28,1,0.0001
CDS,cde_fo,GBPINR,1045,OPTCUR,CE,115.5,GBPINR,GBPINR25APR25C115.5,GBPINR 25th APR 115.5 CE,2025-04-25,1,0.0025
CDS,cde_fo,GBPINR,1046,OPTCUR,CE,113.5,GBPINR,GBPINR29DEC25C113.5,GBPINR DEC 113.5 CE,2025-12-29,1,0.0025
CDS,cde_fo,GBPINR,1047,OPTCUR,PE,113.5,GBPINR,GBPINR29DEC25P113.5,GBPINR DEC 113.5 PE,2025-12-29,1,0.0025
CDS,cde_fo,GBPINR,1048,FUTCUR,XX,-1,GBPINR,GBPINR13JUN25F,GBPINR 13th JUN FUT,2025-06-13,1,0.0025
CDS,cde_fo,GBPINR,1049,OPTCUR,CE,113.75,GBPINR,GBPINR29DEC25C113.75,GBPINR DEC 113.75 CE,2025-12-29,1,0.0025
CDS,cde_fo,JPYINR,1050,FUTCUR,XX,-1,JPYINR,JPYINR13JUN25F,JPYINR 13th JUN FUT,2025-06-13,1,0.0025
CDS,cde_fo,GBPINR,1051,OPTCUR,PE,115.5,GBPINR,GBPINR25APR25P115.5,GBPINR 25th APR 115.5 PE,2025-04-25,1,0.0025
CDS,cde_fo,USDINR,1052,FUTCUR,XX,-1,USDINR,USDINR13JUN25F,USDINR 13th JUN FUT,2025-06-13,1,0.0025
CDS,cde_fo,GBPINR,1053,OPTCUR,PE,113.75,GBPINR,GBPINR29DEC25P113.75,GBPINR DEC 113.75 PE,2025-12-29,1,0.0025
CDS,cde_fo,GBPINR,1055,FUTCUR,XX,-1,GBPINR,GBPINR29OCT25F,GBPINR OCT FUT,2025-10-29,1,0.0025
CDS,cde_fo,GBPINR,1056,OPTCUR,CE,115.5,GBPINR,GBPINR02MAY25C115.5,GBPINR 2nd MAY 115.5 CE,2025-05-02,1,0.0025
CDS,cde_fo,JPYINR,1057,FUTCUR,XX,-1,JPYINR,JPYINR25FEB26F,JPYINR FEB26 FUT,2026-02-25,1,0.0025
CDS,cde_fo,GBPUSD,1058,OPTCUR,CE,1.38,GBPUSD,GBPUSD29DEC25C1.38,GBPUSD DEC 1.38 CE,2025-12-29,1,0.0001
CDS,cde_fo,JPYINR,1059,OPTCUR,PE,63,JPYINR,JPYINR13JUN25P63,JPYINR 13th JUN 63 PE,2025-06-13,1,0.0025
CDS,cde_fo,EURINR,1060,OPTCUR,PE,85,EURINR,EURINR16MAY25P85,EURINR 16th MAY 85 PE,2025-05-16,1,0.0025
CDS,cde_fo,EURUSD,1061,OPTCUR,CE,0.92,EURUSD,EURUSD28MAY25C0.92,EURUSD MAY 0.92 CE,2025-05-28,1,0.0001
CDS,cde_fo,EURUSD,1062,OPTCUR,PE,0.92,EURUSD,EURUSD28MAY25P0.92,EURUSD MAY 0.92 PE,2025-05-28,1,0.0001
CDS,cde_fo,GBPINR,1063,OPTCUR,PE,115.5,GBPINR,GBPINR02MAY25P115.5,GBPINR 2nd MAY 115.5 PE,2025-05-02,1,0.0025
CDS,cde_fo,GBPUSD,1064,OPTCUR,PE,1.38,GBPUSD,GBPUSD29DEC25P1.38,GBPUSD DEC 1.38 PE,2025-12-29,1,0.0001
CDS,cde_fo,USDINR,1065,FUTCUR,XX,-1,USDINR,USDINR25FEB26F,USDINR FEB26 FUT,2026-02-25,1,0.0025
CDS,cde_fo,JPYINR,1066,OPTCUR,CE,52.5,JPYINR,JPYINR30MAY25C52.5,JPYINR 30th MAY 52.5 CE,2025-05-30,1,0.0025
CDS,cde_fo,JPYINR,1067,OPTCUR,PE,52.5,JPYINR,JPYINR30MAY25P52.5,JPYINR 30th MAY 52.5 PE,2025-05-30,1,0.0025
CDS,cde_fo,JPYINR,1068,OPTCUR,CE,63,JPYINR,JPYINR02MAY25C63,JPYINR 2nd MAY 63 CE,2025-05-02,1,0.0025
CDS,cde_fo,GBPUSD,1069,FUTCUR,XX,-1,GBPUSD,GBPUSD29OCT25F,GBPUSD OCT FUT,2025-10-29,1,0.0001
CDS,cde_fo,JPYINR,1070,OPTCUR,CE,63.25,JPYINR,JPYINR13JUN25C63.25,JPYINR 13th JUN 63.25 CE,2025-06-13,1,0.0025
CDS,cde_fo,USDJPY,1071,FUTCUR,XX,-1,USDJPY,USDJPY25FEB26F,USDJPY FEB26 FUT,2026-02-25,1,0.01
CDS,cde_fo,EURINR,1072,OPTCUR,CE,83.25,EURINR,EURINR11APR25C83.25,EURINR 11th APR 83.25 CE,2025-04-11,1,0.0025
CDS,cde_fo,JPYINR,1073,OPTCUR,PE,63,JPYINR,JPYINR02MAY25P63,JPYINR 2nd MAY 63 PE,2025-05-02,1,0.0025
CDS,cde_fo,EURINR,1074,FUTCUR,XX,-1,EURINR,EURINR28MAY25F,EURINR MAY FUT,2025-05-28,1,0.0025
CDS,cde_fo,USDINR,1076,OPTCUR,CE,80.5,USDINR,USDINR17APR25C80.5,USDINR 17th APR 80.5 CE,2025-04-17,1,0.0025
CDS,cde_fo,EURUSD,1077,OPTCUR,CE,1.225,EURUSD,EURUSD26JUN25C1.225,EURUSD 26th JUN 1.225 CE,2025-06-26,1,0.0001
CDS,cde_fo,EURUSD,1078,OPTCUR,PE,1.225,EURUSD,EURUSD26JUN25P1.225,EURUSD 26th JUN 1.225 PE,2025-06-26,1,0.0001
CDS,cde_fo,EURINR,1079,OPTCUR,CE,84.75,EURINR,EURINR28MAY25C84.75,EURINR MAY 84.75 CE,2025-05-28,1,0.0025
CDS,cde_fo,JPYINR,1080,OPTCUR,CE,63.25,JPYINR,JPYINR02MAY25C63.25,JPYINR 2nd MAY 63.25 CE,2025-05-02,1,0.0025
CDS,cde_fo,EURINR,1081,OPTCUR,PE,84.75,EURINR,EURINR28MAY25P84.75,EURINR MAY 84.75 PE,2025-05-28,1,0.0025
CDS,cde_fo,GBPINR,1083,OPTCUR,CE,104,GBPINR,GBPINR16MAY25C104,GBPINR 16th MAY 104 CE,2025-05-16,1,0.0025
CDS,cde_fo,JPYINR,1084,OPTCUR,PE,63.25,JPYINR,JPYINR02MAY25P63.25,JPYINR 2nd MAY 63.25 PE,2025-05-02,1,0.0025
CDS,cde_fo,USDINR,1085,OPTCUR,CE,80.75,USDINR,USDINR16MAY25C80.75,USDINR 16th MAY 80.75 CE,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1086,OPTCUR,CE,85,EURINR,EURINR28MAY25C85,EURINR MAY 85 CE,2025-05-28,1,0.0025
CDS,cde_fo,JPYINR,1087,FUTCUR,XX,-1,JPYINR,JPYINR29OCT25F,JPYINR OCT FUT,2025-10-29,1,0.0025
CDS,cde_fo,GBPINR,1088,OPTCUR,PE,104,GBPINR,GBPINR16MAY25P104,GBPINR 16th MAY 104 PE,2025-05-16,1,0.0025
CDS,cde_fo,EURUSD,1089,FUTCUR,XX,-1,EURUSD,EURUSD28MAY25F,EURUSD MAY FUT,2025-05-28,1,0.0001
CDS,cde_fo,USDINR,1090,OPTCUR,CE,77.25,USDINR,USDINR26JUN25C77.25,USDINR 26th JUN 77.25 CE,2025-06-26,1,0.0025
CDS,cde_fo,EURINR,1091,OPTCUR,PE,85,EURINR,EURINR28MAY25P85,EURINR MAY 85 PE,2025-05-28,1,0.0025
CDS,cde_fo,GBPINR,1092,FUTCUR,XX,-1,GBPINR,GBPINR28MAY25F,GBPINR MAY FUT,2025-05-28,1,0.0025
CDS,cde_fo,EURUSD,1093,OPTCUR,CE,0.97,EURUSD,EURUSD26SEP25C0.97,EURUSD 26th SEP 0.97 CE,2025-09-26,1,0.0001
CDS,cde_fo,EURINR,1094,FUTCUR,XX,-1,EURINR,EURINR26NOV25F,EURINR NOV FUT,2025-11-26,1,0.0025
CDS,cde_fo,EURUSD,1095,OPTCUR,PE,0.97,EURUSD,EURUSD26SEP25P0.97,EURUSD 26th SEP 0.97 PE,2025-09-26,1,0.0001
CDS,cde_fo,EURINR,1096,FUTCUR,XX,-1,EURINR,EURINR17APR25F,EURINR 17th APR FUT,2025-04-17,1,0.0025
CDS,cde_fo,EURUSD,1097,FUTCUR,XX,-1,EURUSD,EURUSD26NOV25F,EURUSD NOV FUT,2025-11-26,1,0.0001
CDS,cde_fo,USDINR,1098,OPTCUR,PE,80.75,USDINR,USDINR16MAY25P80.75,USDINR 16th MAY 80.75 PE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,1099,OPTCUR,PE,77.25,USDINR,USDINR26JUN25P77.25,USDINR 26th JUN 77.25 PE,2025-06-26,1,0.0025
CDS,cde_fo,EURINR,1100,FUTCUR,XX,-1,EURINR,EURINR29JUL25F,EURINR JUL FUT,2025-07-29,1,0.0025
CDS,cde_fo,EURINR,1101,OPTCUR,CE,86,EURINR,EURINR23MAY25C86,EURINR 23rd MAY 86 CE,2025-05-23,1,0.0025
CDS,cde_fo,JPYINR,1102,OPTCUR,CE,60.5,JPYINR,JPYINR29DEC25C60.5,JPYINR DEC 60.5 CE,2025-12-29,1,0.0025
CDS,cde_fo,EURINR,1103,OPTCUR,PE,86,EURINR,EURINR23MAY25P86,EURINR 23rd MAY 86 PE,2025-05-23,1,0.0025
CDS,cde_fo,USDINR,1104,FUTCUR,XX,-1,USDINR,USDINR29OCT25F,USDINR OCT FUT,2025-10-29,1,0.0025
CDS,cde_fo,JPYINR,1105,OPTCUR,CE,64.25,JPYINR,JPYINR26SEP25C64.25,JPYINR 26th SEP 64.25 CE,2025-09-26,1,0.0025
CDS,cde_fo,GBPUSD,1106,FUTCUR,XX,-1,GBPUSD,GBPUSD28MAY25F,GBPUSD MAY FUT,2025-05-28,1,0.0001
CDS,cde_fo,JPYINR,1107,OPTCUR,PE,64.25,JPYINR,JPYINR26SEP25P64.25,JPYINR 26th SEP 64.25 PE,2025-09-26,1,0.0025
CDS,cde_fo,JPYINR,1108,FUTCUR,XX,-1,JPYINR,JPYINR28MAY25F,JPYINR MAY FUT,2025-05-28,1,0.0025
CDS,cde_fo,JPYINR,1109,OPTCUR,CE,64.5,JPYINR,JPYINR26SEP25C64.5,JPYINR 26th SEP 64.5 CE,2025-09-26,1,0.0025
CDS,cde_fo,JPYINR,1110,OPTCUR,PE,60.5,JPYINR,JPYINR29DEC25P60.5,JPYINR DEC 60.5 PE,2025-12-29,1,0.0025
CDS,cde_fo,JPYINR,1111,OPTCUR,PE,64.5,JPYINR,JPYINR26SEP25P64.5,JPYINR 26th SEP 64.5 PE,2025-09-26,1,0.0025
CDS,cde_fo,USDINR,1112,OPTCUR,CE,86.125,USDINR,USDINR16MAY25C86.125,USDINR 16th MAY 86.125 CE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,1113,OPTCUR,PE,86.125,USDINR,USDINR16MAY25P86.125,USDINR 16th MAY 86.125 PE,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1114,OPTCUR,CE,95,EURINR,EURINR29DEC25C95,EURINR DEC 95 CE,2025-12-29,1,0.0025
CDS,cde_fo,GBPINR,1115,FUTCUR,XX,-1,GBPINR,GBPINR26NOV25F,GBPINR NOV FUT,2025-11-26,1,0.0025
CDS,cde_fo,USDJPY,1116,OPTCUR,CE,131,USDJPY,USDJPY26SEP25C131,USDJPY 26th SEP 131 CE,2025-09-26,1,0.01
CDS,cde_fo,EURINR,1117,OPTCUR,PE,95,EURINR,EURINR29DEC25P95,EURINR DEC 95 PE,2025-12-29,1,0.0025
CDS,cde_fo,USDJPY,1118,FUTCUR,XX,-1,USDJPY,USDJPY29OCT25F,USDJPY OCT FUT,2025-10-29,1,0.01
CDS,cde_fo,EURINR,1120,OPTCUR,CE,95.25,EURINR,EURINR29DEC25C95.25,EURINR DEC 95.25 CE,2025-12-29,1,0.0025
CDS,cde_fo,USDJPY,1121,OPTCUR,PE,131,USDJPY,USDJPY26SEP25P131,USDJPY 26th SEP 131 PE,2025-09-26,1,0.01
CDS,cde_fo,JPYINR,1122,OPTCUR,CE,60.75,JPYINR,JPYINR29DEC25C60.75,JPYINR DEC 60.75 CE,2025-12-29,1,0.0025
CDS,cde_fo,JPYINR,1123,OPTCUR,PE,60.75,JPYINR,JPYINR29DEC25P60.75,JPYINR DEC 60.75 PE,2025-12-29,1,0.0025
CDS,cde_fo,GBPUSD,1124,FUTCUR,XX,-1,GBPUSD,GBPUSD26NOV25F,GBPUSD NOV FUT,2025-11-26,1,0.0001
CDS,cde_fo,GBPINR,1125,OPTCUR,CE,104.25,GBPINR,GBPINR16MAY25C104.25,GBPINR 16th MAY 104.25 CE,2025-05-16,1,0.0025
CDS,cde_fo,USDJPY,1126,OPTCUR,CE,131.5,USDJPY,USDJPY26SEP25C131.5,USDJPY 26th SEP 131.5 CE,2025-09-26,1,0.01
CDS,cde_fo,EURINR,1127,OPTCUR,CE,86.75,EURINR,EURINR23MAY25C86.75,EURINR 23rd MAY 86.75 CE,2025-05-23,1,0.0025
CDS,cde_fo,EURINR,1128,OPTCUR,PE,95.25,EURINR,EURINR29DEC25P95.25,EURINR DEC 95.25 PE,2025-12-29,1,0.0025
CDS,cde_fo,EURINR,1129,OPTCUR,PE,86.75,EURINR,EURINR23MAY25P86.75,EURINR 23rd MAY 86.75 PE,2025-05-23,1,0.0025
CDS,cde_fo,EURINR,1130,OPTCUR,CE,87,EURINR,EURINR23MAY25C87,EURINR 23rd MAY 87 CE,2025-05-23,1,0.0025
CDS,cde_fo,GBPINR,1131,FUTCUR,XX,-1,GBPINR,GBPINR17APR25F,GBPINR 17th APR FUT,2025-04-17,1,0.0025
CDS,cde_fo,EURINR,1134,OPTCUR,CE,86.25,EURINR,EURINR23MAY25C86.25,EURINR 23rd MAY 86.25 CE,2025-05-23,1,0.0025
CDS,cde_fo,GBPINR,1136,OPTCUR,PE,104.25,GBPINR,GBPINR16MAY25P104.25,GBPINR 16th MAY 104.25 PE,2025-05-16,1,0.0025
CDS,cde_fo,USDJPY,1137,OPTCUR,PE,131.5,USDJPY,USDJPY26SEP25P131.5,USDJPY 26th SEP 131.5 PE,2025-09-26,1,0.01
CDS,cde_fo,GBPUSD,1138,OPTCUR,CE,1.14,GBPUSD,GBPUSD28MAY25C1.14,GBPUSD MAY 1.14 CE,2025-05-28,1,0.0001
CDS,cde_fo,JPYINR,1139,OPTCUR,CE,51.75,JPYINR,JPYINR16MAY25C51.75,JPYINR 16th MAY 51.75 CE,2025-05-16,1,0.0025
CDS,cde_fo,USDJPY,1140,OPTCUR,CE,132,USDJPY,USDJPY26SEP25C132,USDJPY 26th SEP 132 CE,2025-09-26,1,0.01
CDS,cde_fo,USDJPY,1141,OPTCUR,PE,132,USDJPY,USDJPY26SEP25P132,USDJPY 26th SEP 132 PE,2025-09-26,1,0.01
CDS,cde_fo,USDJPY,1142,OPTCUR,CE,139.5,USDJPY,USDJPY28APR25C139.5,USDJPY APR 139.5 CE,2025-04-28,1,0.01
CDS,cde_fo,JPYINR,1145,FUTCUR,XX,-1,JPYINR,JPYINR17APR25F,JPYINR 17th APR FUT,2025-04-17,1,0.0025
CDS,cde_fo,USDINR,1146,FUTCUR,XX,-1,USDINR,USDINR17APR25F,USDINR 17th APR FUT,2025-04-17,1,0.0025
CDS,cde_fo,USDJPY,1150,OPTCUR,PE,139.5,USDJPY,USDJPY28APR25P139.5,USDJPY APR 139.5 PE,2025-04-28,1,0.01
CDS,cde_fo,JPYINR,1152,OPTCUR,PE,51.75,JPYINR,JPYINR16MAY25P51.75,JPYINR 16th MAY 51.75 PE,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1153,OPTCUR,CE,85.25,EURINR,EURINR28MAY25C85.25,EURINR MAY 85.25 CE,2025-05-28,1,0.0025
CDS,cde_fo,EURINR,1156,OPTCUR,PE,85.25,EURINR,EURINR28MAY25P85.25,EURINR MAY 85.25 PE,2025-05-28,1,0.0025
CDS,cde_fo,EURINR,1157,OPTCUR,CE,85.5,EURINR,EURINR28MAY25C85.5,EURINR MAY 85.5 CE,2025-05-28,1,0.0025
CDS,cde_fo,JPYINR,1158,OPTCUR,CE,51.75,JPYINR,JPYINR28MAY25C51.75,JPYINR MAY 51.75 CE,2025-05-28,1,0.0025
CDS,cde_fo,EURINR,1159,OPTCUR,PE,85.5,EURINR,EURINR28MAY25P85.5,EURINR MAY 85.5 PE,2025-05-28,1,0.0025
CDS,cde_fo,USDINR,1164,OPTCUR,CE,80.75,USDINR,USDINR23MAY25C80.75,USDINR 23rd MAY 80.75 CE,2025-05-23,1,0.0025
CDS,cde_fo,USDINR,1168,OPTCUR,PE,80.75,USDINR,USDINR23MAY25P80.75,USDINR 23rd MAY 80.75 PE,2025-05-23,1,0.0025
CDS,cde_fo,EURUSD,1169,FUTCUR,XX,-1,EURUSD,EURUSD29JUL25F,EURUSD JUL FUT,2025-07-29,1,0.0001
CDS,cde_fo,USDINR,1174,OPTCUR,CE,86.125,USDINR,USDINR23MAY25C86.125,USDINR 23rd MAY 86.125 CE,2025-05-23,1,0.0025
CDS,cde_fo,EURINR,1177,OPTCUR,CE,85.25,EURINR,EURINR16MAY25C85.25,EURINR 16th MAY 85.25 CE,2025-05-16,1,0.0025
CDS,cde_fo,EURUSD,1178,OPTCUR,CE,1.165,EURUSD,EURUSD29DEC25C1.165,EURUSD DEC 1.165 CE,2025-12-29,1,0.0001
CDS,cde_fo,USDINR,1181,OPTCUR,PE,86.125,USDINR,USDINR23MAY25P86.125,USDINR 23rd MAY 86.125 PE,2025-05-23,1,0.0025
CDS,cde_fo,USDINR,1183,OPTCUR,CE,80.75,USDINR,USDINR30MAY25C80.75,USDINR 30th MAY 80.75 CE,2025-05-30,1,0.0025
CDS,cde_fo,USDINR,1184,OPTCUR,PE,80.75,USDINR,USDINR30MAY25P80.75,USDINR 30th MAY 80.75 PE,2025-05-30,1,0.0025
CDS,cde_fo,EURINR,1185,OPTCUR,PE,87,EURINR,EURINR23MAY25P87,EURINR 23rd MAY 87 PE,2025-05-23,1,0.0025
CDS,cde_fo,GBPINR,1186,FUTCUR,XX,-1,GBPINR,GBPINR29JUL25F,GBPINR JUL FUT,2025-07-29,1,0.0025
CDS,cde_fo,GBPUSD,1187,FUTCUR,XX,-1,GBPUSD,GBPUSD29JUL25F,GBPUSD JUL FUT,2025-07-29,1,0.0001
CDS,cde_fo,EURINR,1188,OPTCUR,CE,85.75,EURINR,EURINR28MAY25C85.75,EURINR MAY 85.75 CE,2025-05-28,1,0.0025
CDS,cde_fo,EURINR,1189,OPTCUR,PE,85.75,EURINR,EURINR28MAY25P85.75,EURINR MAY 85.75 PE,2025-05-28,1,0.0025
CDS,cde_fo,EURINR,1190,OPTCUR,CE,86,EURINR,EURINR28MAY25C86,EURINR MAY 86 CE,2025-05-28,1,0.0025
CDS,cde_fo,EURINR,1191,OPTCUR,CE,86.75,EURINR,EURINR30MAY25C86.75,EURINR 30th MAY 86.75 CE,2025-05-30,1,0.0025
CDS,cde_fo,EURUSD,1192,OPTCUR,PE,1.165,EURUSD,EURUSD29DEC25P1.165,EURUSD DEC 1.165 PE,2025-12-29,1,0.0001
CDS,cde_fo,EURINR,1193,OPTCUR,PE,86.25,EURINR,EURINR23MAY25P86.25,EURINR 23rd MAY 86.25 PE,2025-05-23,1,0.0025
CDS,cde_fo,JPYINR,1194,OPTCUR,PE,63.25,JPYINR,JPYINR13JUN25P63.25,JPYINR 13th JUN 63.25 PE,2025-06-13,1,0.0025
CDS,cde_fo,GBPINR,1197,OPTCUR,CE,113,GBPINR,GBPINR29DEC25C113,GBPINR DEC 113 CE,2025-12-29,1,0.0025
CDS,cde_fo,GBPINR,1198,OPTCUR,PE,113,GBPINR,GBPINR29DEC25P113,GBPINR DEC 113 PE,2025-12-29,1,0.0025
CDS,cde_fo,EURINR,1201,OPTCUR,PE,85.25,EURINR,EURINR16MAY25P85.25,EURINR 16th MAY 85.25 PE,2025-05-16,1,0.0025
CDS,cde_fo,JPYINR,1202,OPTCUR,CE,63.25,JPYINR,JPYINR27MAR26C63.25,JPYINR 27th MAR26 63.25 CE,2026-03-27,1,0.0025
CDS,cde_fo,EURINR,1203,OPTCUR,CE,85.5,EURINR,EURINR16MAY25C85.5,EURINR 16th MAY 85.5 CE,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1206,OPTCUR,PE,86.75,EURINR,EURINR30MAY25P86.75,EURINR 30th MAY 86.75 PE,2025-05-30,1,0.0025
CDS,cde_fo,EURINR,1208,OPTCUR,PE,85.5,EURINR,EURINR16MAY25P85.5,EURINR 16th MAY 85.5 PE,2025-05-16,1,0.0025
CDS,cde_fo,JPYINR,1210,FUTCUR,XX,-1,JPYINR,JPYINR26NOV25F,JPYINR NOV FUT,2025-11-26,1,0.0025
CDS,cde_fo,USDINR,1212,FUTCUR,XX,-1,USDINR,USDINR26NOV25F,USDINR NOV FUT,2025-11-26,1,0.0025
CDS,cde_fo,EURINR,1213,OPTCUR,CE,84,EURINR,EURINR17APR25C84,EURINR 17th APR 84 CE,2025-04-17,1,0.0025
CDS,cde_fo,EURINR,1220,OPTCUR,CE,85.75,EURINR,EURINR16MAY25C85.75,EURINR 16th MAY 85.75 CE,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1221,OPTCUR,CE,86.5,EURINR,EURINR13JUN25C86.5,EURINR 13th JUN 86.5 CE,2025-06-13,1,0.0025
CDS,cde_fo,EURINR,1222,OPTCUR,PE,85.75,EURINR,EURINR16MAY25P85.75,EURINR 16th MAY 85.75 PE,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1225,OPTCUR,PE,86,EURINR,EURINR28MAY25P86,EURINR MAY 86 PE,2025-05-28,1,0.0025
CDS,cde_fo,EURINR,1226,OPTCUR,CE,86,EURINR,EURINR16MAY25C86,EURINR 16th MAY 86 CE,2025-05-16,1,0.0025
CDS,cde_fo,EURINR,1227,OPTCUR,CE,87,EURINR,EURINR30MAY25C87,EURINR 30th MAY 87 CE,2025-05-30,1,0.0025
CDS,cde_fo,JPYINR,1228,FUTCUR,XX,-1,JPYINR,JPYINR29JUL25F,JPYINR JUL FUT,2025-07-29,1,0.0025
CDS,cde_fo,USDINR,1229,FUTCUR,XX,-1,USDINR,USDINR29JUL25F,USDINR JUL FUT,2025-07-29,1,0.0025
